Date,Bar,Groceries,Restaurant,Misc,Gas,Planned
2019-11-11,0.0,39.45000076293945,28.18000030517578,0.0,0.0,0.0
2019-11-10,0.0,27.959999084472656,0.0,0.0,0.0,0.0
2019-11-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08,0.0,0.0,48.13999938964844,17.5,0.0,0.0
2019-11-07,0.0,0.0,0.0,117.87000274658203,0.0,0.0
2019-11-06,0.0,0.0,74.51000213623047,62.47999954223633,26.010000228881836,0.0
2019-11-05,0.0,0.0,0.0,25.719999313354492,0.0,0.0
2019-11-04,0.0,0.0,23.729999542236328,0.0,37.630001068115234,0.0
2019-11-03,0.0,0.0,15.649999618530273,167.9499969482422,0.0,548.6799926757812
2019-11-02,0.0,0.0,64.12999725341797,0.0,0.0,0.0
2019-11-01,0.0,0.0,15.520000457763672,13.619999885559082,0.0,0.0
2019-10-31,0.0,16.280000686645508,15.399999618530273,151.45999145507812,33.47999954223633,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.0,3.0899999141693115,0.0,0.0,0.0,545.1599731445312
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,6.059999942779541,0.0,0.0,0.0
2019-10-26,0.0,13.680000305175781,17.84000015258789,60.0,23.020000457763672,0.0
2019-10-25,0.0,0.0,19.450000762939453,0.0,0.0,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,16.690000534057617,35.13999938964844,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,0.0,2.359999895095825,26.229999542236328,0.0,0.0,0.0
2019-10-20,0.0,23.139999389648438,15.649999618530273,60.0,0.0,0.0
2019-10-19,0.0,0.0,0.0,0.0,11.680000305175781,0.0
2019-10-18,0.0,0.0,27.6299991607666,111.3499984741211,28.559999465942383,0.0
2019-10-17,0.0,0.0,0.0,0.0,38.2599983215332,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,503.42999267578125
2019-10-15,0.0,8.739999771118164,0.0,15.0,0.0,0.0
2019-10-14,0.0,8.399999618530273,0.0,0.0,0.0,0.0
2019-10-13,0.0,28.93000030517578,0.0,60.0,0.0,0.0
2019-10-12,0.0,0.0,91.58999633789062,0.0,23.75,0.0
2019-10-11,0.0,0.0,20.100000381469727,3.0,0.0,0.0
2019-10-10,0.0,0.0,20.290000915527344,13.619999885559082,0.0,0.0
2019-10-09,0.0,0.0,0.0,0.0,38.20000076293945,0.0
2019-10-08,0.0,0.0,0.0,41.91999816894531,0.0,1168.969970703125
2019-10-07,0.0,17.469999313354492,0.0,222.47999572753906,35.08000183105469,0.0
2019-10-06,0.0,0.0,15.4399995803833,0.0,0.0,0.0
2019-10-05,0.0,0.0,26.790000915527344,0.0,0.0,0.0
2019-10-04,0.0,0.0,9.510000228881836,0.0,0.0,0.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,0.0,0.0,13.180000305175781,26.790000915527344,39.93000030517578,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,0.0,17.8799991607666,0.0,60.0,0.0,0.0
2019-09-28,0.0,0.0,0.0,195.49000549316406,33.2599983215332,0.0
2019-09-27,0.0,8.8100004196167,6.989999771118164,20.0,0.0,0.0
2019-09-26,0.0,0.0,21.779998779296875,0.0,0.0,0.0
2019-09-25,0.0,0.0,10.75,0.0,0.0,489.0
2019-09-24,0.0,0.0,20.380001068115234,0.0,0.0,0.0
2019-09-23,0.0,0.0,28.690000534057617,0.0,0.0,0.0
2019-09-22,0.0,0.0,18.1299991607666,0.0,0.0,0.0
2019-09-21,0.0,0.0,75.86000061035156,0.0,0.0,0.0
2019-09-20,0.0,0.0,4.78000020980835,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,1220.1400146484375
2019-09-18,0.0,0.0,45.439998626708984,0.0,35.77000045776367,0.0
2019-09-17,0.0,0.0,13.34000015258789,0.0,0.0,1255.3499755859375
2019-09-16,0.0,23.18000030517578,19.25,51.83000183105469,0.0,887.22998046875
2019-09-15,0.0,34.08000183105469,19.25,60.0,0.0,0.0
2019-09-14,0.0,0.0,30.850000381469727,0.0,38.73999786376953,0.0
2019-09-13,8.5600004196167,0.0,18.3799991607666,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,187.73001098632812,38.060001373291016,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,0.0,17.079999923706055,0.0,60.0,0.0,0.0
2019-09-07,0.0,34.65999984741211,0.0,0.0,0.0,0.0
2019-09-06,0.0,0.0,73.6300048828125,0.0,44.599998474121094,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,58.98999786376953,0.0
2019-08-31,39.099998474121094,25.299999237060547,0.0,60.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,111.2300033569336,0.0,0.0
2019-08-29,0.0,0.0,43.25,68.68000030517578,32.15999984741211,174.4499969482422
2019-08-28,0.0,0.0,35.0,30.829999923706055,0.0,0.0
2019-08-27,0.0,10.699999809265137,31.950000762939453,0.0,40.97999954223633,0.0
2019-08-26,0.0,46.44999694824219,16.0,11.619999885559082,0.0,0.0
2019-08-25,0.0,29.979999542236328,28.0,0.0,0.0,0.0
2019-08-24,0.0,31.739999771118164,24.0,0.0,0.0,0.0
2019-08-23,0.0,18.450000762939453,0.0,0.0,16.149999618530273,0.0
2019-08-22,0.0,0.0,0.0,0.0,25.190000534057617,0.0
2019-08-21,0.0,46.79999923706055,55.900001525878906,144.77999877929688,0.0,637.0899658203125
2019-08-20,0.0,0.0,0.0,0.0,37.619998931884766,0.0
2019-08-19,0.0,0.0,0.0,139.38999938964844,0.0,0.0
2019-08-18,0.0,3.9000000953674316,0.0,60.0,0.0,0.0
2019-08-17,0.0,0.0,46.959999084472656,0.0,0.0,0.0
2019-08-16,0.0,0.0,30.260000228881836,238.09999084472656,41.119998931884766,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,300.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,20.989999771118164,20.579999923706055,151.11000061035156,0.0,0.0
2019-08-12,0.0,0.0,7.110000133514404,42.87999725341797,40.810001373291016,0.0
2019-08-11,0.0,0.0,29.700000762939453,0.0,0.0,0.0
2019-08-10,0.0,0.0,40.87999725341797,0.0,0.0,421.42999267578125
2019-08-09,0.0,0.0,53.34000015258789,104.37999725341797,33.4900016784668,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,869.02001953125
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,13.309999465942383,16.690000534057617,0.0,0.0
2019-08-04,0.0,49.81999969482422,40.650001525878906,68.8499984741211,11.649999618530273,0.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,11.210000038146973,0.0,50.45000076293945,0.0,34.36000061035156,0.0
2019-07-31,0.0,29.239999771118164,0.0,142.32000732421875,0.0,0.0
2019-07-30,0.0,46.02000045776367,8.399999618530273,17.0,0.0,0.0
2019-07-29,0.0,33.880001068115234,17.90999984741211,13.619999885559082,0.0,0.0
2019-07-28,0.0,15.739999771118164,0.0,60.0,0.0,0.0
2019-07-27,0.0,0.0,20.290000915527344,0.0,27.280000686645508,0.0
2019-07-26,15.140000343322754,0.0,17.860000610351562,21.56999969482422,78.86000061035156,0.0
2019-07-25,0.0,0.0,36.459999084472656,0.0,0.0,0.0
2019-07-24,26.520000457763672,0.0,0.0,0.0,0.0,0.0
2019-07-23,0.0,0.0,0.0,117.85000610351562,0.0,294.94000244140625
2019-07-22,0.0,0.0,0.0,0.0,37.400001525878906,0.0
2019-07-21,0.0,25.059999465942383,17.760000228881836,127.08999633789062,0.0,0.0
2019-07-20,0.0,0.0,29.420000076293945,0.0,0.0,0.0
2019-07-19,0.0,11.289999961853027,10.489999771118164,67.94999694824219,40.09000015258789,0.0
2019-07-18,0.0,0.0,15.3100004196167,23.709999084472656,0.0,720.5800170898438
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,0.0,23.969999313354492,7.110000133514404,60.0,0.0,0.0
2019-07-14,0.0,0.0,30.829999923706055,0.0,0.0,0.0
2019-07-13,0.0,0.0,8.390000343322754,7.989999771118164,0.0,0.0
2019-07-12,0.0,98.80000305175781,7.460000038146973,334.6600036621094,39.959999084472656,0.0
2019-07-11,0.0,0.0,0.0,197.8800048828125,0.0,0.0
2019-07-10,0.0,0.0,0.0,43.650001525878906,0.0,0.0
2019-07-09,0.0,0.0,20.290000915527344,0.0,0.0,584.4500122070312
2019-07-08,0.0,0.0,0.0,0.0,34.09000015258789,0.0
2019-07-07,0.0,39.709999084472656,7.420000076293945,235.88999938964844,22.979999542236328,0.0
2019-07-06,0.0,0.0,39.779998779296875,28.139999389648438,24.220001220703125,0.0
2019-07-05,0.0,0.0,25.639999389648438,249.3000030517578,16.799999237060547,0.0
2019-07-04,21.43000030517578,0.0,6.460000038146973,55.36000061035156,0.0,0.0
2019-07-03,0.0,0.0,0.0,548.6500244140625,81.52000427246094,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,0.0,12.069999694824219,0.0,194.6699981689453,0.0,368.4800109863281
2019-06-29,0.0,8.569999694824219,33.29999923706055,0.0,47.540000915527344,0.0
2019-06-28,0.0,0.0,27.940000534057617,39.95000076293945,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0,0.0,6.0,0.0,811.1799926757812
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,39.130001068115234,78.87999725341797,127.83000183105469,0.0,0.0
2019-06-22,0.0,6.179999828338623,52.45000076293945,60.0,36.77000045776367,0.0
2019-06-21,0.0,0.0,13.510000228881836,23.709999084472656,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,12.399999618530273,0.0,0.0,0.0
2019-06-18,0.0,0.0,7.110000133514404,70.88999938964844,0.0,0.0
2019-06-17,0.0,31.020000457763672,18.90999984741211,60.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,38.70000076293945,0.0
2019-06-15,0.0,6.78000020980835,36.400001525878906,832.7699584960938,59.56999969482422,0.0
2019-06-14,0.0,0.0,9.010000228881836,0.0,0.0,0.0
2019-06-13,0.0,0.0,0.0,2.0,40.290000915527344,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.0,14.010000228881836,337.9800109863281,0.0,0.0
2019-06-10,0.0,56.11000061035156,0.0,60.0,0.0,0.0
2019-06-09,0.0,4.119999885559082,0.0,18.469999313354492,21.719999313354492,0.0
2019-06-08,0.0,5.010000228881836,0.0,65.5,19.84000015258789,0.0
2019-06-07,0.0,23.5,43.4900016784668,2.5899999141693115,70.5199966430664,0.0
2019-06-06,32.9900016784668,64.55999755859375,0.0,0.0,0.0,0.0
2019-06-05,0.0,30.5,0.0,0.0,0.0,0.0
2019-06-04,0.0,0.0,7.460000038146973,0.0,37.65999984741211,0.0
2019-06-03,0.0,15.430000305175781,0.0,229.5,22.200000762939453,0.0
2019-06-02,0.0,0.0,30.59000015258789,15.819999694824219,53.540000915527344,0.0
2019-06-01,0.0,0.0,0.0,45.86000061035156,0.0,0.0
2019-05-31,0.0,0.0,14.109999656677246,45.86000061035156,37.68000030517578,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,0.0,0.0,15.949999809265137,24.18000030517578,0.0,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,0.0,24.0,0.0,60.0,0.0,0.0
2019-05-26,0.0,0.0,17.1299991607666,0.0,0.0,0.0
2019-05-25,0.0,0.0,55.86000061035156,0.0,36.59000015258789,0.0
2019-05-24,0.0,0.0,20.75,0.0,34.7400016784668,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,0.0,0.0,64.13999938964844,26.18000030517578,0.0,0.0
2019-05-20,0.0,0.0,8.479999542236328,0.0,35.970001220703125,0.0
2019-05-19,0.0,31.530000686645508,0.0,60.0,0.0,0.0
2019-05-18,0.0,0.0,37.83000183105469,0.0,0.0,0.0
2019-05-17,0.0,0.0,17.989999771118164,15.0,12.180000305175781,0.0
2019-05-16,0.0,0.0,19.290000915527344,177.89999389648438,0.0,0.0
2019-05-15,0.0,11.470000267028809,0.0,0.0,49.7400016784668,0.0
2019-05-14,0.0,15.920000076293945,8.800000190734863,60.0,0.0,0.0
2019-05-13,0.0,0.0,11.369999885559082,24.18000030517578,0.0,0.0
2019-05-12,0.0,23.389999389648438,27.690000534057617,4.920000076293945,62.349998474121094,0.0
2019-05-11,0.0,19.8799991607666,42.52000045776367,0.0,0.0,0.0
2019-05-10,0.0,8.510000228881836,0.0,0.0,107.45999908447266,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,0.0,13.399999618530273,0.0,0.0,0.0,3366.06005859375
2019-05-07,0.0,0.0,0.0,164.2899932861328,0.0,0.0
2019-05-06,0.0,27.170000076293945,0.0,165.35000610351562,17.969999313354492,0.0
2019-05-05,12.0,23.549999237060547,2.180000066757202,89.87000274658203,34.150001525878906,0.0
2019-05-04,0.0,0.0,58.060001373291016,27.0,0.0,0.0
2019-05-03,0.0,0.0,8.609999656677246,0.0,0.0,0.0
2019-05-02,0.0,0.0,5.289999961853027,0.0,0.0,0.0
2019-05-01,0.0,0.0,20.239999771118164,0.0,0.0,0.0
2019-04-30,0.0,0.0,0.0,7.489999771118164,0.0,0.0
2019-04-29,0.0,0.0,0.0,13.619999885559082,0.0,0.0
2019-04-28,0.0,15.4399995803833,0.0,60.0,45.86000061035156,0.0
2019-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,0.0,8.729999542236328,13.600000381469727,0.0,0.0,0.0
2019-04-25,0.0,26.489999771118164,54.63999938964844,0.0,36.2599983215332,0.0
2019-04-24,0.0,0.0,0.0,48.81999969482422,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21,0.0,34.810001373291016,16.190000534057617,84.18000030517578,33.220001220703125,0.0
2019-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,0.0,0.0,43.380001068115234,0.0,0.0,0.0
2019-04-18,0.0,0.0,6.699999809265137,0.0,34.66999816894531,0.0
2019-04-17,0.0,0.0,0.0,60.790000915527344,0.0,1377.050048828125
2019-04-16,0.0,0.0,59.08000183105469,0.0,0.0,0.0
2019-04-15,0.0,26.510000228881836,0.0,0.0,0.0,0.0
2019-04-14,0.0,36.47999954223633,11.369999885559082,227.26998901367188,0.0,0.0
2019-04-13,0.0,0.0,0.0,23.709999084472656,0.0,0.0
2019-04-12,0.0,0.0,35.7599983215332,45.0,0.0,0.0
2019-04-11,44.04999923706055,0.0,40.22999954223633,21.010000228881836,0.0,0.0
2019-04-10,0.0,0.0,39.88999938964844,0.0,0.0,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,11.15999984741211,0.0,31.3700008392334,43.86000061035156,23.899999618530273,0.0
2019-04-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-06,0.0,0.0,0.0,140.25999450683594,24.170000076293945,0.0
2019-04-05,0.0,0.0,0.0,83.0,0.0,0.0
2019-04-04,0.0,0.0,0.0,0.0,50.5,633.530029296875
2019-04-03,0.0,0.0,62.88999938964844,0.0,0.0,0.0
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,63.720001220703125,33.40999984741211,0.0
2019-03-31,0.0,30.1200008392334,0.0,99.93000030517578,0.0,0.0
2019-03-30,0.0,0.0,0.0,31.829999923706055,0.0,0.0
2019-03-29,0.0,0.0,0.0,84.81999969482422,31.6299991607666,0.0
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,0.0,0.0,0.0,0.0,0.0,1017.8800048828125
2019-03-25,0.0,0.0,14.850000381469727,0.0,0.0,0.0
2019-03-24,0.0,28.950000762939453,0.0,60.0,0.0,0.0
2019-03-23,0.0,0.0,25.940000534057617,0.0,0.0,0.0
2019-03-22,0.0,0.0,51.869998931884766,71.75,27.270000457763672,0.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,356.9599914550781,31.540000915527344,0.0
2019-03-16,0.0,24.029998779296875,121.88999938964844,60.0,21.40999984741211,0.0
2019-03-15,0.0,0.0,9.5,0.0,60.59000015258789,0.0
2019-03-14,0.0,0.0,0.0,3.9000000953674316,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,7.989999771118164,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.009999999776482582,0.0,0.0
2019-03-10,0.0,48.38999938964844,0.0,20.0,0.0,0.0
2019-03-09,0.0,11.34000015258789,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,3.0,29.549999237060547,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,150.0,0.0,0.0
2019-03-04,0.0,5.960000038146973,32.87000274658203,139.8000030517578,0.0,0.0
2019-03-03,0.0,33.5099983215332,53.61000061035156,100.0,56.38999938964844,0.0
2019-03-02,0.0,0.0,26.599998474121094,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0
